episode_id,player,agent,result,day,hour,step,money,delta_money,hands,hires_today,unlocked,n_unlocked,plants,animals,weeds,structures,seeds_wheat,shed_wheat,town_shops,cum_sell_revenue,sell_rev_prev_day,ops_water_prev,ops_feed_prev,ops_care_prev,ops_harvest_prev,ops_plant_prev,ops_move_prev,ops_pass_prev,crop_WHEAT,crop_CARROT,crop_TOMATO,crop_STRAWBERRY,crop_MELON,animal_GOOSE,animal_COW,animal_SHEEP,sell_qty_prev_WHEAT,sell_qty_prev_MELON,sell_qty_prev_STRAWBERRY,sell_qty_prev_MILK,sell_qty_prev_WOOL,sell_qty_prev_EGG,sell_qty_prev_FERTILIZER
90491449,1,JALKARNA GAUTAM,loss,27,0,648,78604.0,-652.0,0,0,"NE,NW,SW",3,61,14,0,14,0,53,8,125120.0,3131.0,60,14,14,11,17,155,36,38,0,0,23,0,0,8,6,28,0,32,6,4,0,0
90491449,1,JALKARNA GAUTAM,loss,28,0,672,83739.0,5135.0,0,0,"NE,NW,SW",3,53,14,0,14,0,37,8,130537.0,5417.0,31,14,14,32,5,139,45,38,0,0,15,0,0,8,6,22,0,11,21,4,0,27
90491449,1,JALKARNA GAUTAM,loss,29,0,696,92338.0,8599.0,0,0,"NE,NW,SW",3,8,14,1,14,0,51,8,139043.0,7846.0,33,14,14,38,0,167,15,8,0,0,0,0,0,8,6,48,0,33,9,16,0,17
90491449,1,JALKARNA GAUTAM,loss,29,23,719,100612.0,8274.0,5,5,"NE,NW,SW",3,0,14,0,14,0,0,8,147001.0,7846.0,33,14,14,38,0,167,15,0,0,0,0,0,0,8,6,48,0,33,9,16,0,17
90492196,0,Artem Voronov,loss,0,0,0,3000.0,0.0,0,0,NW,1,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90492196,0,Artem Voronov,loss,1,0,24,105.0,-2895.0,0,0,NW,1,19,4,0,6,0,0,0,0.0,0.0,19,2,2,0,19,33,46,7,0,0,0,12,0,2,2,0,0,0,0,0,0,0
90492196,0,Artem Voronov,loss,2,0,48,14.0,-91.0,0,0,NW,1,19,4,0,6,0,6,0,198.0,198.0,0,4,4,0,0,9,6,7,0,0,0,12,0,2,2,0,0,0,0,0,0,2
90492196,0,Artem Voronov,loss,3,0,72,175.0,161.0,0,0,NW,1,19,4,0,6,0,5,1,456.0,258.0,19,2,4,0,0,33,48,7,0,0,0,12,0,2,2,2,0,0,0,0,0,2
90492196,0,Artem Voronov,loss,4,0,96,30.0,-145.0,0,0,NW,1,19,5,0,6,0,5,1,844.0,388.0,7,4,4,0,0,31,85,7,0,0,0,12,0,3,2,0,0,0,0,0,0,4
90492196,0,Artem Voronov,loss,5,0,120,296.0,266.0,0,0,NW,1,19,5,0,6,0,35,1,1577.0,733.0,28,5,5,7,7,52,29,7,0,0,0,12,0,3,2,5,0,0,0,0,0,6
90492196,0,Artem Voronov,loss,6,0,144,968.0,672.0,0,0,NW,1,19,6,0,6,0,6,2,2606.0,1029.0,0,4,5,0,0,14,18,7,0,0,0,12,0,4,2,25,0,0,0,0,0,3
90492196,0,Artem Voronov,loss,7,0,168,1011.0,43.0,0,0,NW,1,19,6,0,6,0,13,2,3157.0,551.0,19,6,6,2,0,38,36,7,0,0,0,12,0,4,2,3,0,0,0,0,0,5
90492196,0,Artem Voronov,loss,8,0,192,451.0,-560.0,0,0,"NE,NW",2,26,10,0,12,0,11,2,6385.0,3228.0,26,7,8,0,7,54,36,7,0,0,7,12,0,6,4,6,0,0,0,12,0,5
90492196,0,Artem Voronov,loss,9,0,216,2800.0,2349.0,0,0,"NE,NW",2,30,10,0,12,0,38,3,10832.0,3199.0,31,10,10,9,11,90,49,7,0,0,11,12,0,6,4,0,0,0,12,0,0,7
90492196,0,Artem Voronov,loss,10,0,240,2371.0,-429.0,0,0,"NE,NW",2,38,12,0,12,0,16,3,14412.0,4828.0,27,8,10,1,8,88,108,7,0,0,19,12,0,8,4,14,0,0,12,8,0,0
90492196,0,Artem Voronov,loss,11,0,264,11085.0,8714.0,0,0,"NE,NW",2,28,12,0,12,0,18,3,30979.0,16567.0,22,12,12,12,0,115,18,7,0,0,19,2,0,8,4,5,54,0,6,8,0,0
90492196,0,Artem Voronov,loss,12,0,288,11853.0,768.0,0,0,"NE,NW,SW",3,58,14,1,14,0,20,4,39862.0,8883.0,56,12,14,4,32,120,63,7,0,0,39,12,0,8,6,5,42,0,6,0,0,9
90492196,0,Artem Voronov,loss,13,0,312,17767.0,5914.0,0,0,"NE,NW,SW",3,60,14,1,14,0,48,4,49750.0,7179.0,20,14,14,11,10,66,35,7,0,0,41,12,0,8,6,6,6,0,15,8,0,12
90492196,0,Artem Voronov,loss,14,0,336,18918.0,1151.0,0,0,"NE,NW,SW",3,60,14,1,14,0,20,4,50962.0,3921.0,51,14,14,1,0,104,27,7,0,0,41,12,0,8,6,14,0,0,3,8,0,11
90492196,0,Artem Voronov,loss,15,0,360,23309.0,4391.0,0,0,"NE,NW,SW",3,60,14,1,14,0,34,5,58125.0,7163.0,14,14,14,3,0,69,16,7,0,0,41,12,0,8,6,6,0,0,9,18,0,9
90492196,0,Artem Voronov,loss,16,0,384,25623.0,2314.0,0,0,"NE,NW,SW",3,60,14,1,14,0,20,5,62442.0,3231.0,59,14,14,7,0,133,58,7,0,0,41,12,0,8,6,0,0,0,12,0,0,6
90492196,0,Artem Voronov,loss,17,0,408,31808.0,6185.0,0,0,"NE,NW,SW",3,60,14,1,14,0,48,5,72154.0,10150.0,28,14,14,11,7,93,14,7,0,0,41,12,0,8,6,6,0,0,33,8,0,11
90492196,0,Artem Voronov,loss,18,0,432,37432.0,5624.0,0,0,"NE,NW,SW",3,60,14,1,14,0,20,6,82458.0,5864.0,47,14,14,13,0,129,26,7,0,0,41,12,0,8,6,14,0,6,9,8,0,2
90492196,0,Artem Voronov,loss,19,0,456,46201.0,8769.0,0,0,"NE,NW,SW",3,60,14,1,14,0,6,6,92889.0,13747.0,36,14,14,10,0,137,68,7,0,0,41,12,0,8,6,0,0,8,33,22,0,6
90492196,0,Artem Voronov,loss,20,0,480,54664.0,8463.0,0,0,"NE,NW,SW",3,60,14,1,14,0,20,6,109160.0,16855.0,47,14,14,22,0,139,32,7,0,0,41,12,0,8,6,6,0,14,21,40,0,5
90492196,0,Artem Voronov,loss,21,0,504,57364.0,2700.0,0,0,"NE,NW,SW",3,60,14,1,14,0,54,7,115216.0,5932.0,56,14,14,13,7,159,25,7,0,0,41,12,0,8,6,6,0,22,3,4,0,0
90492196,0,Artem Voronov,loss,22,0,528,75742.0,18378.0,0,0,"NE,NW,SW",3,55,14,1,14,0,14,7,137964.0,23475.0,21,14,14,32,0,176,20,7,0,0,41,7,0,8,6,30,60,47,21,17,0,6
90492196,0,Artem Voronov,loss,23,0,552,77059.0,1317.0,0,0,"NE,NW,SW",3,56,14,1,14,0,20,7,144193.0,5734.0,55,14,14,25,7,176,6,14,0,0,41,1,0,8,6,20,0,8,6,11,0,0
90492196,0,Artem Voronov,loss,24,0,576,86340.0,9281.0,0,0,"NE,NW,SW",3,56,14,1,14,0,6,8,154787.0,10101.0,22,14,14,39,5,177,34,19,0,0,37,0,0,8,6,0,36,47,21,8,0,1
90492196,0,Artem Voronov,loss,25,0,600,90401.0,4061.0,0,0,"NE,NW,SW",3,55,14,3,14,0,44,8,164179.0,9034.0,57,14,14,19,11,163,14,23,0,0,32,0,0,8,6,6,12,37,31,8,0,0
90492196,0,Artem Voronov,loss,26,0,624,95709.0,5308.0,0,0,"NE,NW,SW",3,50,14,1,14,0,20,8,172557.0,10309.0,23,14,14,32,5,165,21,28,0,0,22,0,0,8,6,16,6,35,21,16,0,0
90492196,0,Artem Voronov,loss,27,0,648,95964.0,255.0,0,0,"NE,NW,SW",3,60,14,1,14,0,48,8,175405.0,2848.0,60,14,14,11,17,155,36,38,0,0,22,0,0,8,6,6,0,32,6,4,0,0
90492196,0,Artem Voronov,loss,28,0,672,103988.0,8024.0,0,0,"NE,NW,SW",3,52,14,1,14,0,32,8,185849.0,10444.0,31,14,14,32,5,139,45,38,0,0,14,0,0,8,6,22,0,11,30,4,0,27
90492196,0,Artem Voronov,loss,29,0,696,113914.0,9926.0,0,0,"NE,NW,SW",3,8,14,3,14,0,46,8,195767.0,9240.0,33,14,14,38,0,167,15,8,0,0,0,0,0,8,6,48,0,33,9,16,0,17
90492196,0,Artem Voronov,loss,29,23,719,124631.0,10717.0,5,5,"NE,NW,SW",3,0,14,2,14,0,5,8,206633.0,9240.0,33,14,14,38,0,167,15,0,0,0,0,0,0,8,6,48,0,33,9,16,0,17
90492196,1,Yaroslav,win,0,0,0,3000.0,0.0,0,0,NW,1,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90492196,1,Yaroslav,win,1,0,24,105.0,-2895.0,0,0,NW,1,19,4,0,6,0,0,0,0.0,0.0,20,2,2,0,19,48,30,7,0,0,0,12,0,2,2,0,0,0,0,0,0,0
90492196,1,Yaroslav,win,2,0,48,14.0,-91.0,0,0,NW,1,19,4,0,6,0,6,0,198.0,198.0,0,4,4,0,0,7,8,7,0,0,0,12,0,2,2,0,0,0,0,0,0,2
90492196,1,Yaroslav,win,3,0,72,175.0,161.0,0,0,NW,1,19,4,0,6,0,5,1,1417.0,1219.0,23,2,4,0,0,52,25,7,0,0,0,12,0,2,2,33,0,0,0,0,0,2
90492196,1,Yaroslav,win,4,0,96,62.0,-113.0,0,0,NW,1,19,5,0,6,0,4,1,2125.0,708.0,8,4,4,0,0,44,71,7,0,0,0,12,0,3,2,10,0,0,0,0,0,4
90492196,1,Yaroslav,win,5,0,120,299.0,237.0,0,0,NW,1,19,5,0,6,0,35,1,2957.0,832.0,33,5,5,7,7,67,9,7,0,0,0,12,0,3,2,8,0,0,0,0,0,6
90492196,1,Yaroslav,win,6,0,144,971.0,672.0,0,0,NW,1,19,6,0,6,0,6,2,3986.0,1029.0,0,4,5,0,0,14,18,7,0,0,0,12,0,4,2,25,0,0,0,0,0,3
90492196,1,Yaroslav,win,7,0,168,1019.0,48.0,0,0,NW,1,19,6,0,6,0,13,2,10233.0,3511.0,24,6,6,2,0,52,17,7,0,0,0,12,0,4,2,10,0,0,0,12,0,5
90492196,1,Yaroslav,win,8,0,192,359.0,-660.0,0,0,"NE,NW",2,27,10,0,12,0,11,2,14957.0,7460.0,28,7,8,0,8,61,26,7,0,0,8,12,0,6,4,50,0,0,0,24,0,5
90492196,1,Yaroslav,win,9,0,216,2778.0,2419.0,0,0,"NE,NW",2,31,10,0,12,0,36,3,22044.0,5839.0,36,10,10,9,11,106,28,7,0,0,12,12,0,6,4,0,0,0,24,0,0,7
90492196,1,Yaroslav,win,10,0,240,2516.0,-262.0,0,0,"NE,NW",2,38,12,0,12,0,15,3,26518.0,5722.0,30,8,10,1,7,93,81,7,0,0,19,12,0,8,4,13,0,0,12,12,0,0
90492196,1,Yaroslav,win,11,0,264,11296.0,8780.0,0,0,"NE,NW",2,28,12,0,12,0,17,3,112442.0,78814.0,25,12,12,12,0,107,22,7,0,0,19,2,0,8,4,44,288,0,9,12,0,0
90492196,1,Yaroslav,win,12,0,288,12060.0,764.0,0,0,"NE,NW,SW",3,58,14,0,14,0,19,4,132784.0,25220.0,58,12,14,4,32,136,45,7,0,0,39,12,0,8,6,77,96,0,18,0,0,9
90492196,1,Yaroslav,win,13,0,312,17892.0,5832.0,0,0,"NE,NW,SW",3,61,14,0,14,0,47,4,146745.0,13484.0,21,14,14,11,10,76,24,7,0,0,42,12,0,8,6,26,12,0,27,16,0,12
90492196,1,Yaroslav,win,14,0,336,19069.0,1177.0,0,0,"NE,NW,SW",3,61,14,0,14,0,19,4,155013.0,7449.0,49,14,14,1,0,103,9,7,0,0,42,12,0,8,6,14,0,0,12,14,0,11
90492196,1,Yaroslav,win,15,0,360,23467.0,4398.0,0,0,"NE,NW,SW",3,61,14,0,14,0,33,5,164794.0,12837.0,15,14,14,3,0,72,11,7,0,0,42,12,0,8,6,46,0,0,18,26,0,9
90492196,1,Yaroslav,win,16,0,384,25062.0,1595.0,0,0,"NE,NW,SW",3,61,14,0,14,0,19,5,176877.0,9601.0,58,14,14,7,0,146,26,7,0,0,42,12,0,8,6,0,0,0,33,6,0,6
90492196,1,Yaroslav,win,17,0,408,30321.0,5259.0,0,0,"NE,NW,SW",3,61,14,0,14,0,47,5,189143.0,14572.0,30,14,14,12,7,89,11,7,0,0,42,12,0,8,6,25,0,0,57,0,0,11
90492196,1,Yaroslav,win,18,0,432,36864.0,6543.0,0,0,"NE,NW,SW",3,61,14,0,14,0,19,6,219321.0,27298.0,47,14,14,13,0,134,20,7,0,0,42,12,0,8,6,14,0,64,60,0,0,2
90492196,1,Yaroslav,win,19,0,456,45923.0,9059.0,0,0,"NE,NW,SW",3,61,14,0,14,0,19,6,250797.0,34184.0,39,14,14,10,0,137,26,7,0,0,42,12,0,8,6,41,0,38,36,72,0,3
90492196,1,Yaroslav,win,20,0,480,55463.0,9540.0,0,0,"NE,NW,SW",3,61,14,0,14,0,19,6,306015.0,51139.0,48,14,14,22,0,129,16,7,0,0,42,12,0,8,6,67,0,114,54,58,0,9
90492196,1,Yaroslav,win,21,0,504,58163.0,2700.0,0,0,"NE,NW,SW",3,61,14,0,14,0,53,7,318343.0,14163.0,56,14,14,14,7,160,19,7,0,0,42,12,0,8,6,23,0,56,12,0,0,0
90492196,1,Yaroslav,win,22,0,528,77158.0,18995.0,0,0,"NE,NW,SW",3,56,14,0,14,0,13,7,394560.0,76221.0,21,14,14,43,0,164,13,7,0,0,42,7,0,8,6,30,138,208,39,36,0,5
90492196,1,Yaroslav,win,23,0,552,80708.0,3550.0,0,0,"NE,NW,SW",3,57,14,0,14,0,19,7,426189.0,25349.0,57,14,14,24,7,166,11,14,0,0,42,1,0,8,6,43,34,51,18,40,0,0
90492196,1,Yaroslav,win,24,0,576,88900.0,8192.0,0,0,"NE,NW,SW",3,56,14,0,14,0,5,8,463747.0,43307.0,22,14,14,49,5,157,21,19,0,0,37,0,0,8,6,0,70,274,63,28,0,0
90492196,1,Yaroslav,win,25,0,600,92526.0,3626.0,0,0,"NE,NW,SW",3,55,14,2,14,0,43,8,485925.0,20691.0,56,14,14,21,12,164,9,24,0,0,31,0,0,8,6,37,18,138,57,12,0,0
90492196,1,Yaroslav,win,26,0,624,99880.0,7354.0,0,0,"NE,NW,SW",3,54,14,1,14,2,17,8,514810.0,31709.0,20,14,14,41,4,165,20,28,0,0,26,0,0,8,6,12,0,144,78,38,0,0
90492196,1,Yaroslav,win,27,0,648,99371.0,-509.0,0,0,"NE,NW,SW",3,55,14,1,14,3,35,8,526759.0,10122.0,58,14,14,13,12,177,14,32,0,0,23,0,0,8,6,25,0,115,12,16,0,0
90492196,1,Yaroslav,win,28,0,672,107037.0,7666.0,0,0,"NE,NW,SW",3,49,14,1,14,3,27,8,562352.0,31160.0,33,14,14,32,8,153,15,35,0,0,14,0,0,8,6,32,0,115,51,33,0,25
90492196,1,Yaroslav,win,29,0,696,115593.0,8556.0,0,0,"NE,NW,SW",3,9,14,1,14,3,41,8,579446.0,23827.0,32,14,14,37,0,164,17,9,0,0,0,0,0,8,6,51,0,80,39,36,0,16
90492196,1,Yaroslav,win,29,23,719,126518.0,10925.0,6,6,"NE,NW,SW",3,0,14,0,14,3,0,8,603601.0,23827.0,32,14,14,37,0,164,17,0,0,0,0,0,0,8,6,51,0,80,39,36,0,16
90492929,0,Mohit Rao,win,0,0,0,3000.0,0.0,0,0,NW,1,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90492929,0,Mohit Rao,win,1,0,24,105.0,-2895.0,0,0,NW,1,19,4,0,6,0,0,0,0.0,0.0,19,2,2,0,19,33,46,7,0,0,0,12,0,2,2,0,0,0,0,0,0,0
90492929,0,Mohit Rao,win,2,0,48,14.0,-91.0,0,0,NW,1,19,4,0,6,0,6,0,198.0,198.0,0,4,4,0,0,9,6,7,0,0,0,12,0,2,2,0,0,0,0,0,0,2
90492929,0,Mohit Rao,win,3,0,72,175.0,161.0,0,0,NW,1,19,4,0,6,0,5,1,456.0,258.0,19,2,4,0,0,33,48,7,0,0,0,12,0,2,2,2,0,0,0,0,0,2
90492929,0,Mohit Rao,win,4,0,96,30.0,-145.0,0,0,NW,1,19,5,0,6,0,5,1,844.0,388.0,7,4,4,0,0,31,85,7,0,0,0,12,0,3,2,0,0,0,0,0,0,4
90492929,0,Mohit Rao,win,5,0,120,300.0,270.0,0,0,NW,1,19,5,0,6,0,35,1,1577.0,733.0,28,5,5,7,7,52,29,7,0,0,0,12,0,3,2,5,0,0,0,0,0,6
90492929,0,Mohit Rao,win,6,0,144,946.0,646.0,0,0,NW,1,19,6,0,6,0,6,2,2556.0,979.0,0,4,5,0,0,14,18,7,0,0,0,12,0,4,2,25,0,0,0,0,0,3
90492929,0,Mohit Rao,win,7,0,168,1014.0,68.0,0,0,NW,1,19,6,0,6,0,13,2,3104.0,548.0,19,6,6,2,0,38,36,7,0,0,0,12,0,4,2,3,0,0,0,0,0,5
90492929,0,Mohit Rao,win,8,0,192,592.0,-422.0,0,0,"NE,NW",2,26,10,0,12,0,11,2,6530.0,3426.0,26,7,8,0,7,54,36,7,0,0,7,12,0,6,4,6,0,0,0,12,0,5
90492929,0,Mohit Rao,win,9,0,216,2615.0,2023.0,0,0,"NE,NW",2,30,10,0,12,0,43,3,10713.0,3043.0,31,10,10,9,11,90,49,7,0,0,11,12,0,6,4,0,0,0,12,0,0,7
90492929,0,Mohit Rao,win,10,0,240,2210.0,-405.0,0,0,"NE,NW",2,38,12,0,12,0,21,3,14229.0,4656.0,27,8,10,1,8,88,108,7,0,0,19,12,0,8,4,14,0,0,12,8,0,0
90492929,0,Mohit Rao,win,11,0,264,10937.0,8727.0,0,0,"NE,NW",2,28,12,0,12,0,23,3,30705.0,16476.0,22,12,12,12,0,115,18,7,0,0,19,2,0,8,4,5,54,0,6,8,0,0
90492929,0,Mohit Rao,win,12,0,288,11685.0,748.0,0,0,"NE,NW,SW",3,58,14,1,14,0,25,4,40586.0,9881.0,56,12,14,4,32,120,63,7,0,0,39,12,0,8,6,35,42,0,6,0,0,9
90492929,0,Mohit Rao,win,13,0,312,17317.0,5632.0,0,0,"NE,NW,SW",3,61,14,0,14,0,53,4,50076.0,6827.0,20,14,14,11,10,66,34,7,0,0,42,12,0,8,6,6,6,0,15,8,0,12
90492929,0,Mohit Rao,win,14,0,336,18446.0,1129.0,0,0,"NE,NW,SW",3,61,14,0,14,0,25,4,51274.0,3861.0,51,14,14,1,0,104,27,7,0,0,42,12,0,8,6,14,0,0,3,8,0,11
90492929,0,Mohit Rao,win,15,0,360,22721.0,4275.0,0,0,"NE,NW,SW",3,61,14,0,14,0,39,5,58273.0,6999.0,14,14,14,3,0,69,16,7,0,0,42,12,0,8,6,6,0,0,9,18,0,9
90492929,0,Mohit Rao,win,16,0,384,24940.0,2219.0,0,0,"NE,NW,SW",3,61,14,0,14,0,25,5,62389.0,3018.0,59,14,14,7,0,133,58,7,0,0,42,12,0,8,6,0,0,0,12,0,0,6
90492929,0,Mohit Rao,win,17,0,408,30713.0,5773.0,0,0,"NE,NW,SW",3,61,14,0,14,0,53,5,71352.0,9470.0,28,14,14,11,7,93,14,7,0,0,42,12,0,8,6,6,0,0,33,8,0,11
90492929,0,Mohit Rao,win,18,0,432,36357.0,5644.0,0,0,"NE,NW,SW",3,61,14,0,14,0,25,6,81634.0,5811.0,47,14,14,13,0,129,26,7,0,0,42,12,0,8,6,14,0,6,9,8,0,2
90492929,0,Mohit Rao,win,19,0,456,44940.0,8583.0,0,0,"NE,NW,SW",3,61,14,0,14,0,11,6,91440.0,13028.0,36,14,14,10,0,137,68,7,0,0,42,12,0,8,6,0,0,8,33,22,0,6
90492929,0,Mohit Rao,win,20,0,480,53679.0,8739.0,0,0,"NE,NW,SW",3,61,14,0,14,0,25,6,107740.0,16856.0,47,14,14,22,0,139,32,7,0,0,42,12,0,8,6,6,0,14,21,40,0,5
90492929,0,Mohit Rao,win,21,0,504,56746.0,3067.0,0,0,"NE,NW,SW",3,61,14,0,14,0,59,7,114143.0,6279.0,56,14,14,13,7,159,25,7,0,0,42,12,0,8,6,6,0,22,3,4,0,0
90492929,0,Mohit Rao,win,22,0,528,76468.0,19722.0,0,0,"NE,NW,SW",3,56,14,0,14,0,19,7,138744.0,25424.0,21,14,14,32,0,176,20,7,0,0,42,7,0,8,6,30,60,47,23,17,0,6
90492929,0,Mohit Rao,win,23,0,552,78650.0,2182.0,0,0,"NE,NW,SW",3,57,14,0,14,0,25,7,145423.0,6184.0,55,14,14,25,7,176,6,14,0,0,42,1,0,8,6,20,0,8,6,11,0,0
90492929,0,Mohit Rao,win,24,0,576,91006.0,12356.0,0,0,"NE,NW,SW",3,57,14,0,14,0,11,8,159233.0,13314.0,22,14,14,39,5,177,34,19,0,0,38,0,0,8,6,0,36,47,21,8,0,1
90492929,0,Mohit Rao,win,25,0,600,96001.0,4995.0,0,0,"NE,NW,SW",3,56,14,2,14,0,49,8,168244.0,8680.0,57,14,14,19,11,163,14,23,0,0,33,0,0,8,6,6,12,37,31,8,0,0
90492929,0,Mohit Rao,win,26,0,624,100730.0,4729.0,0,0,"NE,NW,SW",3,51,14,0,14,0,25,8,175767.0,9430.0,23,14,14,32,5,165,21,28,0,0,23,0,0,8,6,16,6,35,21,16,0,0
90492929,0,Mohit Rao,win,27,0,648,101025.0,295.0,0,0,"NE,NW,SW",3,61,14,0,14,0,53,8,178699.0,2932.0,60,14,14,11,17,155,36,38,0,0,23,0,0,8,6,6,0,32,6,4,0,0
90492929,0,Mohit Rao,win,28,0,672,108891.0,7866.0,0,0,"NE,NW,SW",3,53,14,0,14,0,37,8,188781.0,10082.0,31,14,14,32,5,139,45,38,0,0,15,0,0,8,6,22,0,11,30,4,0,27
90492929,0,Mohit Rao,win,29,0,696,118701.0,9810.0,0,0,"NE,NW,SW",3,8,14,1,14,0,51,8,198661.0,9220.0,33,14,14,38,0,167,15,8,0,0,0,0,0,8,6,48,0,33,9,16,0,17
90492929,0,Mohit Rao,win,29,23,719,130009.0,11308.0,5,5,"NE,NW,SW",3,0,14,0,14,0,0,8,209842.0,9220.0,33,14,14,38,0,167,15,0,0,0,0,0,0,8,6,48,0,33,9,16,0,17
90492929,1,Akash Deep,loss,0,0,0,3000.0,0.0,0,0,NW,1,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90492929,1,Akash Deep,loss,1,0,24,105.0,-2895.0,0,0,NW,1,19,4,0,6,0,0,0,0.0,0.0,19,2,2,0,19,33,46,7,0,0,0,12,0,2,2,0,0,0,0,0,0,0
90492929,1,Akash Deep,loss,2,0,48,14.0,-91.0,0,0,NW,1,19,4,0,6,0,6,0,198.0,198.0,0,4,4,0,0,9,6,7,0,0,0,12,0,2,2,0,0,0,0,0,0,2
90492929,1,Akash Deep,loss,3,0,72,175.0,161.0,0,0,NW,1,19,4,0,6,0,5,1,1417.0,1219.0,19,2,4,0,0,33,48,7,0,0,0,12,0,2,2,33,0,0,0,0,0,2
90492929,1,Akash Deep,loss,4,0,96,61.0,-114.0,0,0,NW,1,19,5,0,6,0,4,1,2115.0,698.0,7,4,4,0,0,31,85,7,0,0,0,12,0,3,2,10,0,0,0,0,0,4
90492929,1,Akash Deep,loss,5,0,120,297.0,236.0,0,0,NW,1,19,5,0,6,0,35,1,2947.0,832.0,28,5,5,7,7,52,29,7,0,0,0,12,0,3,2,8,0,0,0,0,0,6
90492929,1,Akash Deep,loss,6,0,144,943.0,646.0,0,0,NW,1,19,6,0,6,0,6,2,3926.0,979.0,0,4,5,0,0,14,18,7,0,0,0,12,0,4,2,25,0,0,0,0,0,3
90492929,1,Akash Deep,loss,7,0,168,1009.0,66.0,0,0,NW,1,19,6,0,6,0,13,2,4691.0,765.0,19,6,6,2,0,38,36,7,0,0,0,12,0,4,2,10,0,0,0,0,0,5
90492929,1,Akash Deep,loss,8,0,192,587.0,-422.0,0,0,"NE,NW",2,26,10,0,12,0,11,2,9569.0,4878.0,26,7,8,0,7,54,36,7,0,0,7,12,0,6,4,50,0,0,0,12,0,5
90492929,1,Akash Deep,loss,9,0,216,2645.0,2058.0,0,0,"NE,NW",2,30,10,0,12,0,42,3,13752.0,3043.0,31,10,10,9,11,90,49,7,0,0,11,12,0,6,4,0,0,0,12,0,0,7
90492929,1,Akash Deep,loss,10,0,240,2240.0,-405.0,0,0,"NE,NW",2,38,12,0,12,0,20,3,17268.0,4656.0,27,8,10,1,8,88,108,7,0,0,19,12,0,8,4,14,0,0,12,8,0,0
90492929,1,Akash Deep,loss,11,0,264,10945.0,8705.0,0,0,"NE,NW",2,28,12,0,12,0,22,3,35148.0,17880.0,22,12,12,12,0,115,18,7,0,0,19,2,0,8,4,44,54,0,6,8,0,0
90492929,1,Akash Deep,loss,12,0,288,11608.0,663.0,0,0,"NE,NW,SW",3,58,14,0,14,0,24,4,46618.0,11470.0,56,12,14,4,32,120,63,7,0,0,39,12,0,8,6,77,42,0,6,0,0,9
90492929,1,Akash Deep,loss,13,0,312,17224.0,5616.0,0,0,"NE,NW,SW",3,61,14,0,14,0,52,4,56888.0,7607.0,20,14,14,11,10,66,35,7,0,0,42,12,0,8,6,26,6,0,15,8,0,12
90492929,1,Akash Deep,loss,14,0,336,18353.0,1129.0,0,0,"NE,NW,SW",3,61,14,0,14,0,24,4,58086.0,3861.0,51,14,14,1,0,104,27,7,0,0,42,12,0,8,6,14,0,0,3,8,0,11
90492929,1,Akash Deep,loss,15,0,360,22627.0,4274.0,0,0,"NE,NW,SW",3,61,14,0,14,0,38,5,66685.0,8599.0,14,14,14,3,0,69,16,7,0,0,42,12,0,8,6,46,0,0,9,18,0,9
90492929,1,Akash Deep,loss,16,0,384,23882.0,1255.0,0,0,"NE,NW,SW",3,61,14,0,14,0,24,5,69837.0,3018.0,59,14,14,7,0,133,58,7,0,0,42,12,0,8,6,0,0,0,12,0,0,6
90492929,1,Akash Deep,loss,17,0,408,28687.0,4805.0,0,0,"NE,NW,SW",3,61,14,0,14,0,52,5,78630.0,8336.0,28,14,14,11,7,93,14,7,0,0,42,12,0,8,6,25,0,0,33,0,0,11
90492929,1,Akash Deep,loss,18,0,432,36236.0,7549.0,0,0,"NE,NW,SW",3,61,14,0,14,0,24,6,90840.0,7739.0,47,14,14,13,0,129,26,7,0,0,42,12,0,8,6,14,0,6,9,16,0,2
90492929,1,Akash Deep,loss,19,0,456,43851.0,7615.0,0,0,"NE,NW,SW",3,61,14,0,14,0,10,6,99682.0,13028.0,36,14,14,10,0,137,68,7,0,0,42,12,0,8,6,0,0,8,33,22,0,6
90492929,1,Akash Deep,loss,20,0,480,52588.0,8737.0,0,0,"NE,NW,SW",3,61,14,0,14,0,24,6,122101.0,22011.0,47,14,14,22,0,139,32,7,0,0,42,12,0,8,6,67,0,14,21,50,0,5
90492929,1,Akash Deep,loss,21,0,504,56615.0,4027.0,0,0,"NE,NW,SW",3,61,14,0,14,0,58,7,130246.0,8021.0,56,14,14,13,7,159,25,7,0,0,42,12,0,8,6,23,0,22,3,8,0,0
90492929,1,Akash Deep,loss,22,0,528,75626.0,19011.0,0,0,"NE,NW,SW",3,56,14,0,14,0,18,7,155423.0,26000.0,21,14,14,32,0,176,20,7,0,0,42,7,0,8,6,30,60,47,21,21,0,6
